Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-8300.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),"FACEBOOK, INSTAGRAM, CTV & DSP",2/19/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-4000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),,2/19/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-815.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING & PHONE CALLS,2/6/26-2/15/26,DOORKNOCKING & PHONE CALLS,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-1300.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING,2/6/26-3/25/26,DOORKNOCKING,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-412.36,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),,"2,518",MAILER POSTAGE,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-05 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1758.62,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),,"2,518","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-9350.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),"FACEBOOK, INSTAGRAM, CTV & DSP",2/19/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-4000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),,2/19/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2434.2,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),,"4,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-201.98,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-679.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),DOORKNOCKING,3/1/26-3/25/26,DOORKNOCKING,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-214.36,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),,"1,355",MAILER POSTAGE,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1346.81,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),,"1,355","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-06 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-2500.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),,3/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1990.8,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-4300.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),"FACEBOOK, INSTAGRAM, CTV & DSP",2/27/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-750.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-5.11,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-815.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING & PHONE CALLS,2/6/16-2/15/26,DOORKNOCKING & PHONE CALLS,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-1300.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING,2/6/26-3/25/26,DOORKNOCKING,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-489.6,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),,"3,035",MAILER POSTAGE,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1861.05,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),,"3,035","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-8300.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),"FACEBOOK, INSTAGRAM, CTV & DSP",2/19/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-2000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),,2/19/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-201.99,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-8300.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),"FACEBOOK, INSTAGRAM, CTV & DSP",2/19/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-2000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),,2/19/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-201.99,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2400.7,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),,"3,500","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
Montana Republican State Central Cmte.,contribution,01/01/2026 to 03/25/2026,C6,2026-03-24 00:00:00,Americans for Prosperity - Montana,,,,"4201 WILSON BLVD, SUITE 1000",ARLINGTON,VA,22203.0,,350.0,,,,6.0,CA,,350.0,,,,,N,,,,,,,,Political party contributions,,,,,,,,,,,,,,,,,
